Year,Month,Sector,Product_Description,HS_Code,HS_Code_2,HS_Code_4,HS_Code_6,Export_Value_USD,Export_Value_INR,Quantity_Tons,Unit_Price_USD_per_Ton,Port_of_Export,State_of_Origin,Destination_Port_USA,Trade_Terms,Historical_Average_Tariff_Rate_Percent,Export_Share_Percent_of_Total,Partner_Country
2019,October,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1425483,106911225,136,10481.49,Kolkata,West Bengal,San Francisco,FOB,7.5,4.03,USA
2019,October,Footwear,Leather shoes,6403,64,6403,6403,1416482,106236150,232,6105.53,Bangalore,Karnataka,Houston,CIF,10.0,3.31,USA
2019,October,Footwear,Sports shoes,6404,64,6404,6404,2419503,181462725,151,16023.2,Hyderabad,Telangana,New York,FOB,10.0,3.95,USA
2019,October,Footwear,Canvas sneakers,6404,64,6404,6404,2039109,152933175,717,2843.95,Bangalore,Karnataka,Long Beach,FOB,10.0,4.41,USA
2019,October,Auto Components,Engine parts,8409,84,8409,8409,3976602,298245150,850,4678.36,Vadodara,Gujarat,Miami,CIF,2.5,0.36,USA
2019,October,Auto Components,Brake pads,8708,87,8708,8708,2386468,178985100,734,3251.32,Hyderabad,Telangana,Los Angeles,CIF,2.5,3.39,USA
2019,October,Auto Components,Gear boxes,8409,84,8409,8409,3760698,282052350,295,12748.13,Hyderabad,Telangana,Long Beach,FOB,2.5,4.95,USA
2019,October,Electronics,Mobile phones,8517,85,8517,8517,2247865,168589875,884,2542.83,Bangalore,Karnataka,Los Angeles,FOB,0.0,3.61,USA
2019,October,Electronics,Laptop computers,8471,84,8471,8471,5875888,440691600,471,12475.35,Mumbai,Maharashtra,Chicago,CIF,0.0,4.74,USA
2019,October,Electronics,Smart watches,8517,85,8517,8517,5303898,397792350,439,12081.77,Kolkata,West Bengal,Philadelphia,FOB,0.0,2.08,USA
2019,October,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1807610,135570750,862,2097.0,Kolkata,West Bengal,Miami,CIF,0.0,2.99,USA
2019,October,Pharmaceuticals,Vaccines,3002,30,3002,3002,789009,59175675,732,1077.88,Hyderabad,Telangana,Long Beach,FOB,0.0,0.66,USA
2019,October,Pharmaceuticals,Antibiotics,2901,29,2901,2901,1070859,80314425,656,1632.41,Bangalore,Karnataka,Los Angeles,FOB,0.0,2.01,USA
2019,October,Chemicals,Organic chemicals,2901,29,2901,2901,2050833,153812475,546,3756.1,Hyderabad,Telangana,Long Beach,FOB,3.0,1.75,USA
2019,October,Chemicals,Inorganic chemicals,2801,28,2801,2801,1865613,139920975,645,2892.42,Surat,Gujarat,Philadelphia,FOB,3.0,2.76,USA
2019,October,Chemicals,Paints,3201,32,3201,3201,4776705,358252875,832,5741.23,Hyderabad,Telangana,Long Beach,CIF,3.0,3.74,USA
2019,November,Textiles,Cotton yarn,5205,52,5205,5205,1146750,86006250,322,3561.34,Chennai,Tamil Nadu,Seattle,FOB,5.0,1.45,USA
2019,November,Textiles,Silk fabric,5007,50,5007,5007,1844965,138372375,825,2236.32,Surat,Gujarat,Miami,FOB,5.0,3.32,USA
2019,November,Textiles,Woolen fabric,5101,51,5101,5101,5185508,388913100,630,8230.97,Vadodara,Gujarat,Chicago,CIF,5.0,3.93,USA
2019,November,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4123718,309278850,638,6463.51,Mumbai,Maharashtra,Boston,CIF,7.5,0.89,USA
2019,November,Gems & Jewellery,Gold earrings,7113,71,7113,7113,5019548,376466100,833,6025.87,Kolkata,West Bengal,Los Angeles,CIF,7.5,2.49,USA
2019,November,Gems & Jewellery,Platinum rings,7110,71,7110,7110,5645280,423396000,112,50404.29,Bangalore,Karnataka,New York,CIF,7.5,2.8,USA
2019,November,Footwear,Leather shoes,6403,64,6403,6403,3801998,285149850,738,5151.76,Chennai,Tamil Nadu,New York,CIF,10.0,2.91,USA
2019,November,Footwear,Sports shoes,6404,64,6404,6404,1256330,94224750,426,2949.13,Hyderabad,Telangana,Philadelphia,CIF,10.0,4.73,USA
2019,November,Footwear,Canvas sneakers,6404,64,6404,6404,4537075,340280625,887,5115.08,Hyderabad,Telangana,New York,FOB,10.0,4.47,USA
2019,November,Auto Components,Engine parts,8409,84,8409,8409,2687564,201567300,497,5407.57,Kolkata,West Bengal,Houston,CIF,2.5,2.77,USA
2019,November,Auto Components,Brake pads,8708,87,8708,8708,3736299,280222425,535,6983.74,Bangalore,Karnataka,Seattle,FOB,2.5,4.05,USA
2019,November,Auto Components,Gear boxes,8409,84,8409,8409,612969,45972675,467,1312.57,Mumbai,Maharashtra,San Francisco,CIF,2.5,1.98,USA
2019,November,Electronics,Mobile phones,8517,85,8517,8517,3154279,236570925,334,9443.95,Bangalore,Karnataka,New York,CIF,0.0,0.76,USA
2019,November,Electronics,Laptop computers,8471,84,8471,8471,1683956,126296700,349,4825.09,Hyderabad,Telangana,Los Angeles,FOB,0.0,0.38,USA
2019,November,Electronics,Smart watches,8517,85,8517,8517,5558997,416924775,865,6426.59,Hyderabad,Telangana,Miami,FOB,0.0,0.76,USA
2019,November,Pharmaceuticals,Generic drugs,3001,30,3001,3001,3103765,232782375,425,7302.98,Hyderabad,Telangana,Philadelphia,CIF,0.0,2.62,USA
2019,November,Pharmaceuticals,Vaccines,3002,30,3002,3002,3344239,250817925,320,10450.75,Chennai,Tamil Nadu,Long Beach,FOB,0.0,2.12,USA
2019,November,Pharmaceuticals,Antibiotics,2901,29,2901,2901,5014941,376120575,859,5838.12,Kolkata,West Bengal,Long Beach,CIF,0.0,3.84,USA
2019,November,Chemicals,Organic chemicals,2901,29,2901,2901,2563976,192298200,240,10683.23,Vadodara,Gujarat,Long Beach,CIF,3.0,4.57,USA
2019,November,Chemicals,Inorganic chemicals,2801,28,2801,2801,2272354,170426550,650,3495.93,Hyderabad,Telangana,Long Beach,FOB,3.0,3.19,USA
2019,November,Chemicals,Paints,3201,32,3201,3201,4534958,340121850,772,5874.3,Mumbai,Maharashtra,Seattle,CIF,3.0,1.02,USA
2019,December,Textiles,Cotton yarn,5205,52,5205,5205,5170646,387798450,721,7171.49,Mumbai,Maharashtra,Seattle,CIF,5.0,0.21,USA
2019,December,Textiles,Silk fabric,5007,50,5007,5007,2371015,177826125,789,3005.09,Surat,Gujarat,Houston,FOB,5.0,2.58,USA
2019,December,Textiles,Woolen fabric,5101,51,5101,5101,2210011,165750825,549,4025.52,Kolkata,West Bengal,New York,CIF,5.0,3.82,USA
2019,December,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3001201,225090075,757,3964.6,Bangalore,Karnataka,Boston,CIF,7.5,3.71,USA
2019,December,Gems & Jewellery,Gold earrings,7113,71,7113,7113,5167526,387564450,697,7413.95,Bangalore,Karnataka,Los Angeles,FOB,7.5,3.95,USA
2019,December,Gems & Jewellery,Platinum rings,7110,71,7110,7110,823588,61769100,730,1128.2,Hyderabad,Telangana,Seattle,CIF,7.5,1.26,USA
2019,December,Footwear,Leather shoes,6403,64,6403,6403,1373236,102992700,204,6731.55,Mumbai,Maharashtra,Philadelphia,CIF,10.0,1.81,USA
2019,December,Footwear,Sports shoes,6404,64,6404,6404,3988484,299136300,225,17726.6,Chennai,Tamil Nadu,New York,CIF,10.0,0.52,USA
2019,December,Footwear,Canvas sneakers,6404,64,6404,6404,1612227,120917025,749,2152.51,Chennai,Tamil Nadu,Chicago,CIF,10.0,3.76,USA
2019,December,Auto Components,Engine parts,8409,84,8409,8409,4723444,354258300,182,25952.99,Mumbai,Maharashtra,Philadelphia,FOB,2.5,4.09,USA
2019,December,Auto Components,Brake pads,8708,87,8708,8708,1267935,95095125,620,2045.06,Surat,Gujarat,New York,FOB,2.5,3.52,USA
2019,December,Auto Components,Gear boxes,8409,84,8409,8409,3207964,240597300,619,5182.49,Mumbai,Maharashtra,San Francisco,FOB,2.5,2.87,USA
2019,December,Electronics,Mobile phones,8517,85,8517,8517,2941729,220629675,220,13371.5,Hyderabad,Telangana,Philadelphia,FOB,0.0,3.92,USA
2019,December,Electronics,Laptop computers,8471,84,8471,8471,1220650,91548750,208,5868.51,Bangalore,Karnataka,Boston,CIF,0.0,0.76,USA
2019,December,Electronics,Smart watches,8517,85,8517,8517,1083782,81283650,856,1266.1,Surat,Gujarat,Houston,FOB,0.0,1.21,USA
2019,December,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1882898,141217350,236,7978.38,Vadodara,Gujarat,Long Beach,FOB,0.0,3.72,USA
2019,December,Pharmaceuticals,Vaccines,3002,30,3002,3002,5317400,398805000,628,8467.2,Vadodara,Gujarat,Chicago,FOB,0.0,3.41,USA
2019,December,Pharmaceuticals,Antibiotics,2901,29,2901,2901,5207715,390578625,275,18937.15,Chennai,Tamil Nadu,Houston,FOB,0.0,0.6,USA
2019,December,Chemicals,Organic chemicals,2901,29,2901,2901,1566349,117476175,319,4910.18,Mumbai,Maharashtra,Miami,FOB,3.0,3.56,USA
2019,December,Chemicals,Inorganic chemicals,2801,28,2801,2801,3453038,258977850,241,14327.96,Mumbai,Maharashtra,Seattle,CIF,3.0,3.51,USA
2019,December,Chemicals,Paints,3201,32,3201,3201,2977437,223307775,892,3337.93,Bangalore,Karnataka,Los Angeles,FOB,3.0,2.72,USA
2020,January,Textiles,Cotton yarn,5205,52,5205,5205,968885,75088587,641,1511.52,Kolkata,West Bengal,Seattle,FOB,5.0,3.44,USA
2020,January,Textiles,Silk fabric,5007,50,5007,5007,1439871,111590002,209,6889.33,Kolkata,West Bengal,Chicago,CIF,5.0,0.51,USA
2020,January,Textiles,Woolen fabric,5101,51,5101,5101,6051120,468961800,803,7535.64,Vadodara,Gujarat,Boston,CIF,5.0,2.65,USA
2020,January,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4630008,358825620,825,5612.13,Kolkata,West Bengal,San Francisco,FOB,7.5,4.99,USA
2020,January,Gems & Jewellery,Gold earrings,7113,71,7113,7113,1128662,87471305,250,4514.65,Hyderabad,Telangana,Seattle,CIF,7.5,4.86,USA
2020,January,Gems & Jewellery,Platinum rings,7110,71,7110,7110,2744810,212722775,619,4434.26,Vadodara,Gujarat,Boston,FOB,7.5,3.1,USA
2020,January,Footwear,Leather shoes,6403,64,6403,6403,3463270,268403425,700,4947.53,Mumbai,Maharashtra,Long Beach,FOB,10.0,1.31,USA
2020,January,Footwear,Sports shoes,6404,64,6404,6404,5643792,437393880,442,12768.76,Surat,Gujarat,Seattle,CIF,10.0,2.93,USA
2020,January,Footwear,Canvas sneakers,6404,64,6404,6404,3559637,275871867,702,5070.71,Hyderabad,Telangana,Boston,FOB,10.0,2.06,USA
2020,January,Auto Components,Engine parts,8409,84,8409,8409,3920126,303809765,164,23903.21,Mumbai,Maharashtra,Chicago,FOB,2.5,2.07,USA
2020,January,Auto Components,Brake pads,8708,87,8708,8708,4707787,364853492,301,15640.49,Vadodara,Gujarat,Boston,CIF,2.5,1.31,USA
2020,January,Auto Components,Gear boxes,8409,84,8409,8409,3296745,255497737,918,3591.23,Vadodara,Gujarat,Philadelphia,CIF,2.5,3.88,USA
2020,January,Electronics,Mobile phones,8517,85,8517,8517,1464126,113469765,249,5880.02,Vadodara,Gujarat,Philadelphia,FOB,0.0,4.68,USA
2020,January,Electronics,Laptop computers,8471,84,8471,8471,6195445,480146987,181,34228.98,Kolkata,West Bengal,New York,FOB,0.0,3.94,USA
2020,January,Electronics,Smart watches,8517,85,8517,8517,2549625,197595937,267,9549.16,Kolkata,West Bengal,Seattle,CIF,0.0,4.59,USA
2020,January,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4883728,378488920,549,8895.68,Surat,Gujarat,Seattle,CIF,0.0,2.45,USA
2020,January,Pharmaceuticals,Vaccines,3002,30,3002,3002,1502312,116429180,395,3803.32,Vadodara,Gujarat,Long Beach,FOB,0.0,2.1,USA
2020,January,Pharmaceuticals,Antibiotics,2901,29,2901,2901,4125427,319720592,525,7857.96,Hyderabad,Telangana,San Francisco,FOB,0.0,4.51,USA
2020,January,Chemicals,Organic chemicals,2901,29,2901,2901,5539446,429307065,749,7395.79,Chennai,Tamil Nadu,Los Angeles,FOB,3.0,2.0,USA
2020,January,Chemicals,Inorganic chemicals,2801,28,2801,2801,4713777,365317717,120,39281.47,Mumbai,Maharashtra,Chicago,FOB,3.0,1.39,USA
2020,January,Chemicals,Paints,3201,32,3201,3201,865725,67093687,252,3435.42,Bangalore,Karnataka,Chicago,CIF,3.0,4.72,USA
2020,February,Textiles,Cotton yarn,5205,52,5205,5205,3828631,296718902,621,6165.27,Vadodara,Gujarat,San Francisco,FOB,5.0,4.12,USA
2020,February,Textiles,Silk fabric,5007,50,5007,5007,3786728,293471420,595,6364.25,Chennai,Tamil Nadu,San Francisco,FOB,5.0,4.41,USA
2020,February,Textiles,Woolen fabric,5101,51,5101,5101,2699118,209181645,604,4468.74,Kolkata,West Bengal,San Francisco,CIF,5.0,4.12,USA
2020,February,Gems & Jewellery,Diamond rings,7102,71,7102,7102,5409352,419224780,340,15909.86,Bangalore,Karnataka,Philadelphia,FOB,7.5,0.52,USA
2020,February,Gems & Jewellery,Gold earrings,7113,71,7113,7113,5094042,394788255,633,8047.46,Chennai,Tamil Nadu,Miami,FOB,7.5,4.79,USA
2020,February,Gems & Jewellery,Platinum rings,7110,71,7110,7110,937203,72633232,731,1282.08,Hyderabad,Telangana,Seattle,FOB,7.5,3.26,USA
2020,February,Footwear,Leather shoes,6403,64,6403,6403,5819487,451010242,896,6494.96,Vadodara,Gujarat,Miami,CIF,10.0,0.68,USA
2020,February,Footwear,Sports shoes,6404,64,6404,6404,957672,74219580,289,3313.74,Chennai,Tamil Nadu,Houston,CIF,10.0,1.45,USA
2020,February,Footwear,Canvas sneakers,6404,64,6404,6404,2917318,226092145,658,4433.61,Vadodara,Gujarat,Long Beach,FOB,10.0,3.9,USA
2020,February,Auto Components,Engine parts,8409,84,8409,8409,4147760,321451400,711,5833.7,Chennai,Tamil Nadu,Chicago,FOB,2.5,4.63,USA
2020,February,Auto Components,Brake pads,8708,87,8708,8708,3808360,295147900,443,8596.75,Surat,Gujarat,Houston,FOB,2.5,3.37,USA
2020,February,Auto Components,Gear boxes,8409,84,8409,8409,6158506,477284215,190,32413.19,Hyderabad,Telangana,Chicago,FOB,2.5,1.89,USA
2020,February,Electronics,Mobile phones,8517,85,8517,8517,2094928,162356920,295,7101.45,Surat,Gujarat,Houston,CIF,0.0,1.3,USA
2020,February,Electronics,Laptop computers,8471,84,8471,8471,1343213,104099007,566,2373.17,Mumbai,Maharashtra,Houston,CIF,0.0,3.71,USA
2020,February,Electronics,Smart watches,8517,85,8517,8517,4904745,380117737,863,5683.37,Chennai,Tamil Nadu,Philadelphia,FOB,0.0,3.08,USA
2020,February,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4596788,356251070,493,9324.11,Mumbai,Maharashtra,Long Beach,CIF,0.0,1.35,USA
2020,February,Pharmaceuticals,Vaccines,3002,30,3002,3002,6184775,479320062,333,18572.9,Mumbai,Maharashtra,Miami,CIF,0.0,3.81,USA
2020,February,Pharmaceuticals,Antibiotics,2901,29,2901,2901,842403,65286232,816,1032.36,Hyderabad,Telangana,Boston,CIF,0.0,1.86,USA
2020,February,Chemicals,Organic chemicals,2901,29,2901,2901,2595885,201181087,181,14341.91,Kolkata,West Bengal,San Francisco,CIF,3.0,1.54,USA
2020,February,Chemicals,Inorganic chemicals,2801,28,2801,2801,3782076,293110890,736,5138.69,Hyderabad,Telangana,Chicago,FOB,3.0,0.92,USA
2020,February,Chemicals,Paints,3201,32,3201,3201,4123735,319589462,552,7470.53,Vadodara,Gujarat,Chicago,FOB,3.0,2.76,USA
2020,March,Textiles,Cotton yarn,5205,52,5205,5205,3149666,244099115,660,4772.22,Chennai,Tamil Nadu,Houston,CIF,5.0,0.18,USA
2020,March,Textiles,Silk fabric,5007,50,5007,5007,1265081,98043777,727,1740.14,Kolkata,West Bengal,Boston,FOB,5.0,2.03,USA
2020,March,Textiles,Woolen fabric,5101,51,5101,5101,4390031,340227402,609,7208.59,Surat,Gujarat,Philadelphia,FOB,5.0,3.94,USA
2020,March,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3523202,273048155,194,18160.84,Bangalore,Karnataka,San Francisco,FOB,7.5,1.32,USA
2020,March,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3507317,271817067,870,4031.4,Kolkata,West Bengal,Los Angeles,CIF,7.5,2.43,USA
2020,March,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1289121,99906877,678,1901.36,Kolkata,West Bengal,Boston,CIF,7.5,0.15,USA
2020,March,Footwear,Leather shoes,6403,64,6403,6403,2210055,171279262,526,4201.63,Bangalore,Karnataka,Los Angeles,CIF,10.0,3.65,USA
2020,March,Footwear,Sports shoes,6404,64,6404,6404,833106,64565715,354,2353.41,Vadodara,Gujarat,San Francisco,CIF,10.0,3.32,USA
2020,March,Footwear,Canvas sneakers,6404,64,6404,6404,4855468,376298770,155,31325.6,Vadodara,Gujarat,Long Beach,CIF,10.0,4.64,USA
2020,March,Auto Components,Engine parts,8409,84,8409,8409,4106708,318269870,822,4996.0,Surat,Gujarat,Miami,CIF,2.5,2.09,USA
2020,March,Auto Components,Brake pads,8708,87,8708,8708,5576236,432158290,661,8436.06,Vadodara,Gujarat,Seattle,FOB,2.5,2.8,USA
2020,March,Auto Components,Gear boxes,8409,84,8409,8409,1739223,134789782,713,2439.3,Chennai,Tamil Nadu,New York,CIF,2.5,0.19,USA
2020,March,Electronics,Mobile phones,8517,85,8517,8517,4604602,356856655,738,6239.3,Chennai,Tamil Nadu,San Francisco,FOB,0.0,0.21,USA
2020,March,Electronics,Laptop computers,8471,84,8471,8471,3324930,257682075,746,4457.01,Hyderabad,Telangana,Long Beach,CIF,0.0,2.73,USA
2020,March,Electronics,Smart watches,8517,85,8517,8517,1455372,112791330,734,1982.8,Surat,Gujarat,Miami,CIF,0.0,0.47,USA
2020,March,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4884922,378581455,704,6938.81,Bangalore,Karnataka,Chicago,FOB,0.0,3.83,USA
2020,March,Pharmaceuticals,Vaccines,3002,30,3002,3002,2720106,210808215,647,4204.18,Surat,Gujarat,Seattle,FOB,0.0,1.83,USA
2020,March,Pharmaceuticals,Antibiotics,2901,29,2901,2901,2467232,191210480,894,2759.77,Hyderabad,Telangana,Long Beach,FOB,0.0,1.27,USA
2020,March,Chemicals,Organic chemicals,2901,29,2901,2901,2406952,186538780,348,6916.53,Hyderabad,Telangana,Boston,CIF,3.0,2.93,USA
2020,March,Chemicals,Inorganic chemicals,2801,28,2801,2801,2183475,169219312,265,8239.53,Surat,Gujarat,Boston,FOB,3.0,3.25,USA
2020,March,Chemicals,Paints,3201,32,3201,3201,4610875,357342812,478,9646.18,Bangalore,Karnataka,Chicago,FOB,3.0,1.49,USA
2020,April,Textiles,Cotton yarn,5205,52,5205,5205,5089558,394440745,299,17021.93,Mumbai,Maharashtra,Boston,FOB,5.0,3.07,USA
2020,April,Textiles,Silk fabric,5007,50,5007,5007,1623932,125854730,204,7960.45,Mumbai,Maharashtra,Houston,CIF,5.0,1.26,USA
2020,April,Textiles,Woolen fabric,5101,51,5101,5101,3180785,246510837,181,17573.4,Vadodara,Gujarat,New York,FOB,5.0,4.97,USA
2020,April,Gems & Jewellery,Diamond rings,7102,71,7102,7102,2464728,191016420,148,16653.57,Surat,Gujarat,San Francisco,FOB,7.5,4.08,USA
2020,April,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4315515,334452412,278,15523.44,Kolkata,West Bengal,Long Beach,FOB,7.5,2.29,USA
2020,April,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1480623,114748282,692,2139.63,Hyderabad,Telangana,Chicago,FOB,7.5,0.13,USA
2020,April,Footwear,Leather shoes,6403,64,6403,6403,6058175,469508562,158,38342.88,Chennai,Tamil Nadu,Chicago,CIF,10.0,3.14,USA
2020,April,Footwear,Sports shoes,6404,64,6404,6404,4743648,367632720,749,6333.31,Vadodara,Gujarat,Long Beach,CIF,10.0,4.48,USA
2020,April,Footwear,Canvas sneakers,6404,64,6404,6404,5501012,426328430,343,16037.94,Chennai,Tamil Nadu,Philadelphia,CIF,10.0,2.95,USA
2020,April,Auto Components,Engine parts,8409,84,8409,8409,4282768,331914520,824,5197.53,Mumbai,Maharashtra,Long Beach,FOB,2.5,4.46,USA
2020,April,Auto Components,Brake pads,8708,87,8708,8708,4441401,344208577,907,4896.8,Chennai,Tamil Nadu,San Francisco,FOB,2.5,3.17,USA
2020,April,Auto Components,Gear boxes,8409,84,8409,8409,5322952,412528780,477,11159.23,Vadodara,Gujarat,Miami,CIF,2.5,0.6,USA
2020,April,Electronics,Mobile phones,8517,85,8517,8517,2298177,178108717,662,3471.57,Hyderabad,Telangana,Miami,CIF,0.0,1.67,USA
2020,April,Electronics,Laptop computers,8471,84,8471,8471,1973578,152952295,422,4676.73,Mumbai,Maharashtra,Los Angeles,CIF,0.0,1.86,USA
2020,April,Electronics,Smart watches,8517,85,8517,8517,2336307,181063792,584,4000.53,Vadodara,Gujarat,Philadelphia,CIF,0.0,4.49,USA
2020,April,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2804768,217369520,704,3984.05,Chennai,Tamil Nadu,Houston,FOB,0.0,2.75,USA
2020,April,Pharmaceuticals,Vaccines,3002,30,3002,3002,5919528,458763420,726,8153.62,Kolkata,West Bengal,Philadelphia,FOB,0.0,4.28,USA
2020,April,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3800878,294568045,417,9114.82,Chennai,Tamil Nadu,Los Angeles,FOB,0.0,1.64,USA
2020,April,Chemicals,Organic chemicals,2901,29,2901,2901,5149741,399104927,553,9312.37,Mumbai,Maharashtra,Miami,CIF,3.0,4.27,USA
2020,April,Chemicals,Inorganic chemicals,2801,28,2801,2801,2684616,208057740,307,8744.68,Mumbai,Maharashtra,Los Angeles,CIF,3.0,1.54,USA
2020,April,Chemicals,Paints,3201,32,3201,3201,4751666,368254115,865,5493.26,Surat,Gujarat,Long Beach,FOB,3.0,1.38,USA
2020,May,Textiles,Cotton yarn,5205,52,5205,5205,4804436,372343790,915,5250.75,Mumbai,Maharashtra,Philadelphia,FOB,5.0,0.88,USA
2020,May,Textiles,Silk fabric,5007,50,5007,5007,3080532,238741230,837,3680.44,Chennai,Tamil Nadu,Chicago,FOB,5.0,1.98,USA
2020,May,Textiles,Woolen fabric,5101,51,5101,5101,1707248,132311720,785,2174.84,Kolkata,West Bengal,New York,FOB,5.0,0.99,USA
2020,May,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3905488,302675320,510,7657.82,Bangalore,Karnataka,Seattle,FOB,7.5,2.98,USA
2020,May,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4574940,354557850,439,10421.28,Kolkata,West Bengal,New York,CIF,7.5,0.41,USA
2020,May,Gems & Jewellery,Platinum rings,7110,71,7110,7110,2042715,158310412,439,4653.11,Bangalore,Karnataka,Houston,CIF,7.5,2.0,USA
2020,May,Footwear,Leather shoes,6403,64,6403,6403,5060732,392206730,124,40812.35,Surat,Gujarat,Seattle,CIF,10.0,4.33,USA
2020,May,Footwear,Sports shoes,6404,64,6404,6404,2909260,225467650,227,12816.12,Vadodara,Gujarat,Miami,CIF,10.0,4.7,USA
2020,May,Footwear,Canvas sneakers,6404,64,6404,6404,3084302,239033405,336,9179.47,Mumbai,Maharashtra,San Francisco,CIF,10.0,2.0,USA
2020,May,Auto Components,Engine parts,8409,84,8409,8409,2219845,172037987,359,6183.41,Bangalore,Karnataka,New York,CIF,2.5,2.15,USA
2020,May,Auto Components,Brake pads,8708,87,8708,8708,1169321,90622377,127,9207.25,Hyderabad,Telangana,Seattle,CIF,2.5,4.72,USA
2020,May,Auto Components,Gear boxes,8409,84,8409,8409,993388,76987570,589,1686.57,Kolkata,West Bengal,Los Angeles,FOB,2.5,2.8,USA
2020,May,Electronics,Mobile phones,8517,85,8517,8517,3739256,289792340,511,7317.53,Bangalore,Karnataka,Chicago,CIF,0.0,3.66,USA
2020,May,Electronics,Laptop computers,8471,84,8471,8471,1305690,101190975,396,3297.2,Bangalore,Karnataka,San Francisco,CIF,0.0,4.63,USA
2020,May,Electronics,Smart watches,8517,85,8517,8517,4543567,352126442,622,7304.77,Chennai,Tamil Nadu,San Francisco,CIF,0.0,3.71,USA
2020,May,Pharmaceuticals,Generic drugs,3001,30,3001,3001,3437028,266369670,455,7553.91,Surat,Gujarat,Seattle,CIF,0.0,2.84,USA
2020,May,Pharmaceuticals,Vaccines,3002,30,3002,3002,3449215,267314162,707,4878.66,Kolkata,West Bengal,Miami,FOB,0.0,0.91,USA
2020,May,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3071578,238047295,242,12692.47,Surat,Gujarat,Long Beach,CIF,0.0,3.77,USA
2020,May,Chemicals,Organic chemicals,2901,29,2901,2901,5055406,391793965,466,10848.51,Surat,Gujarat,Philadelphia,FOB,3.0,4.84,USA
2020,May,Chemicals,Inorganic chemicals,2801,28,2801,2801,3833266,297078115,716,5353.72,Hyderabad,Telangana,Houston,CIF,3.0,2.93,USA
2020,May,Chemicals,Paints,3201,32,3201,3201,1586575,122959562,619,2563.13,Chennai,Tamil Nadu,Miami,FOB,3.0,4.82,USA
2020,June,Textiles,Cotton yarn,5205,52,5205,5205,4612047,357433642,638,7228.91,Mumbai,Maharashtra,Los Angeles,CIF,5.0,0.89,USA
